LOCATION,FREQUENCY,SECTOR_TITLE,TIME,VALUE,SECTOR_CODE
POL,A,"Water supply, sewerage, waste management and remediation activities",2010,146.125,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2011,147.4,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2012,156.825,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2013,157.225,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2014,166.075,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2015,171.05,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2016,162.375,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2017,157.05,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2018,150.825,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2019,181.05,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2020,186.5,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2021,170.525,E
POL,A,"Water supply, sewerage, waste management and remediation activities",2022,179.95,E
KOR,A,"Agriculture,hunting and forestry",2010,176.5,A
KOR,A,"Agriculture,hunting and forestry",2011,175.7,A
KOR,A,"Agriculture,hunting and forestry",2012,154.5,A
KOR,A,"Agriculture,hunting and forestry",2013,147.0,A
KOR,A,"Agriculture,hunting and forestry",2014,141.0,A
KOR,A,"Agriculture,hunting and forestry",2015,136.0,A
KOR,A,"Agriculture,hunting and forestry",2016,133.0,A
KOR,A,"Agriculture,hunting and forestry",2017,130.0,A
KOR,A,"Agriculture,hunting and forestry",2018,131.0,A
KOR,A,"Agriculture,hunting and forestry",2019,127.0,A
KOR,A,"Agriculture,hunting and forestry",2020,126.0,A
KOR,A,"Agriculture,hunting and forestry",2021,121.0,A
KOR,A,"Agriculture,hunting and forestry",2022,120.0,A
DNK,A,Administrative and support service activities,2010,72.225,N
DNK,A,Administrative and support service activities,2011,71.3,N
DNK,A,Administrative and support service activities,2012,70.95,N
DNK,A,Administrative and support service activities,2013,74.8,N
DNK,A,Administrative and support service activities,2014,77.675,N
DNK,A,Administrative and support service activities,2015,86.55,N
DNK,A,Administrative and support service activities,2016,86.1,N
DNK,A,Administrative and support service activities,2017,87.05,N
DNK,A,Administrative and support service activities,2018,101.4,N
DNK,A,Administrative and support service activities,2019,107.1,N
DNK,A,Administrative and support service activities,2020,101.45,N
DNK,A,Administrative and support service activities,2021,102.975,N
DNK,A,Administrative and support service activities,2022,99.65,N
ESP,A,Human health and social work activities,2010,1316.325,Q
ESP,A,Human health and social work activities,2011,1383.45,Q
ESP,A,Human health and social work activities,2012,1341.325,Q
ESP,A,Human health and social work activities,2013,1284.6,Q
ESP,A,Human health and social work activities,2014,1323.425,Q
ESP,A,Human health and social work activities,2015,1351.8,Q
ESP,A,Human health and social work activities,2016,1409.625,Q
ESP,A,Human health and social work activities,2017,1466.6,Q
ESP,A,Human health and social work activities,2018,1516.025,Q
ESP,A,Human health and social work activities,2019,1569.025,Q
ESP,A,Human health and social work activities,2020,1640.375,Q
ESP,A,Human health and social work activities,2021,1753.05,Q
ESP,A,Human health and social work activities,2022,1774.275,Q
SVN,A,Real estate activities,2010,1.825,L
SVN,A,Real estate activities,2011,2.625,L
SVN,A,Real estate activities,2012,2.1,L
SVN,A,Real estate activities,2013,3.05,L
SVN,A,Real estate activities,2014,2.675,L
SVN,A,Real estate activities,2016,1.525,L
SVN,A,Real estate activities,2017,2.5,L
SVN,A,Real estate activities,2018,2.7,L
SVN,A,Real estate activities,2019,1.7,L
SVN,A,Real estate activities,2020,1.95,L
SVN,A,Real estate activities,2021,4.1,L
SVN,A,Real estate activities,2022,4.15,L
TUR,A,"Electricity, gas, steam and air conditioning supply",2010,72.75,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2011,80.2,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2012,96.65,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2013,95.1,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2014,90.75,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2015,102.375,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2016,105.8,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2017,115.425,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2018,121.975,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2019,115.975,D
TUR,A,"Electricity, gas, steam and air conditioning supply",2020,123.975,D
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2010,9670.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2011,9260.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2012,9630.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2013,9810.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2014,9860.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2015,9850.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2016,9950.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2017,10110.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2018,10160.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2019,10090.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2020,10040.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2021,10100.0,G
JPN,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2022,9960.0,G
SWE,A,Accommodation and food service activities,2010,125.9,I
SWE,A,Accommodation and food service activities,2011,121.475,I
SWE,A,Accommodation and food service activities,2012,125.725,I
SWE,A,Accommodation and food service activities,2013,131.925,I
SWE,A,Accommodation and food service activities,2014,136.025,I
SWE,A,Accommodation and food service activities,2015,143.1,I
SWE,A,Accommodation and food service activities,2016,150.025,I
SWE,A,Accommodation and food service activities,2017,154.3,I
SWE,A,Accommodation and food service activities,2018,151.225,I
SWE,A,Accommodation and food service activities,2019,139.775,I
SWE,A,Accommodation and food service activities,2020,117.55,I
SWE,A,Accommodation and food service activities,2021,110.125,I
SWE,A,Accommodation and food service activities,2022,135.85,I
CZE,A,Education,2010,283.375,P
CZE,A,Education,2011,280.175,P
CZE,A,Education,2012,301.025,P
CZE,A,Education,2013,302.575,P
CZE,A,Education,2014,306.2,P
CZE,A,Education,2015,305.775,P
CZE,A,Education,2016,316.725,P
CZE,A,Education,2017,322.55,P
CZE,A,Education,2018,334.225,P
CZE,A,Education,2019,333.625,P
CZE,A,Education,2020,333.575,P
CZE,A,Education,2021,366.975,P
CZE,A,Education,2022,357.35,P
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2010,2090.127,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2011,2129.79,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2012,2207.495,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2013,2219.096,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2014,2270.701,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2015,2386.774,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2016,2374.87,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2017,2345.983,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2018,2294.337,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2019,2393.918,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2021,2174.257,T
MEX,A,Activities of households as employers undifferentiated goods- and services-producing activities of households for own use,2022,2278.595,T
BEL,A,Employees in Industry,2012,857.5, B-F
PRT,A,Mining and quarrying,2010,17.75,B
PRT,A,Mining and quarrying,2011,17.425,B
PRT,A,Mining and quarrying,2012,13.075,B
PRT,A,Mining and quarrying,2013,12.425,B
PRT,A,Mining and quarrying,2014,11.625,B
PRT,A,Mining and quarrying,2015,12.3,B
PRT,A,Mining and quarrying,2016,11.85,B
PRT,A,Mining and quarrying,2017,12.075,B
PRT,A,Mining and quarrying,2018,13.55,B
PRT,A,Mining and quarrying,2019,11.8,B
PRT,A,Mining and quarrying,2020,15.475,B
PRT,A,Mining and quarrying,2021,8.825,B
PRT,A,Mining and quarrying,2022,9.85,B
NZL,A,Transportation and storage,2010,79.0,H
NZL,A,Transportation and storage,2011,82.0,H
NZL,A,Transportation and storage,2012,92.0,H
NZL,A,Transportation and storage,2013,93.0,H
NZL,A,Transportation and storage,2014,91.0,H
NZL,A,Transportation and storage,2015,90.0,H
NZL,A,Transportation and storage,2016,89.0,H
NZL,A,Transportation and storage,2017,94.0,H
NZL,A,Transportation and storage,2018,100.0,H
NZL,A,Transportation and storage,2019,104.0,H
NZL,A,Transportation and storage,2020,103.0,H
NZL,A,Transportation and storage,2021,100.0,H
NZL,A,Transportation and storage,2022,99.0,H
NZL,A,Administrative and support service activities,2010,63.0,N
NZL,A,Administrative and support service activities,2011,70.0,N
NZL,A,Administrative and support service activities,2012,70.0,N
NZL,A,Administrative and support service activities,2013,76.0,N
NZL,A,Administrative and support service activities,2014,80.0,N
NZL,A,Administrative and support service activities,2015,80.0,N
NZL,A,Administrative and support service activities,2016,78.0,N
NZL,A,Administrative and support service activities,2017,78.0,N
NZL,A,Administrative and support service activities,2018,81.0,N
NZL,A,Administrative and support service activities,2019,91.0,N
NZL,A,Administrative and support service activities,2020,88.0,N
NZL,A,Administrative and support service activities,2021,80.0,N
NZL,A,Administrative and support service activities,2022,85.0,N
ITA,A,Administrative and support service activities,2010,702.0,N
ITA,A,Administrative and support service activities,2011,711.825,N
ITA,A,Administrative and support service activities,2012,713.55,N
ITA,A,Administrative and support service activities,2013,746.825,N
ITA,A,Administrative and support service activities,2014,756.55,N
ITA,A,Administrative and support service activities,2015,815.125,N
ITA,A,Administrative and support service activities,2016,839.45,N
ITA,A,Administrative and support service activities,2017,819.675,N
ITA,A,Administrative and support service activities,2018,860.625,N
ITA,A,Administrative and support service activities,2019,878.725,N
ITA,A,Administrative and support service activities,2020,825.925,N
ITA,A,Administrative and support service activities,2021,851.325,N
ITA,A,Administrative and support service activities,2022,875.35,N
ESP,A,Financial and insurance activities,2010,438.175,K
ESP,A,Financial and insurance activities,2011,425.1,K
ESP,A,Financial and insurance activities,2012,401.325,K
ESP,A,Financial and insurance activities,2013,419.4,K
ESP,A,Financial and insurance activities,2014,420.825,K
ESP,A,Financial and insurance activities,2015,413.25,K
ESP,A,Financial and insurance activities,2016,420.15,K
ESP,A,Financial and insurance activities,2017,409.725,K
ESP,A,Financial and insurance activities,2018,394.05,K
ESP,A,Financial and insurance activities,2019,391.95,K
ESP,A,Financial and insurance activities,2020,404.975,K
ESP,A,Financial and insurance activities,2021,440.8,K
ESP,A,Financial and insurance activities,2022,430.9,K
NLD,A,"Arts, entertainment and recreation",2010,109.4, R
NLD,A,"Arts, entertainment and recreation",2011,106.075, R
NLD,A,"Arts, entertainment and recreation",2012,104.675, R
NLD,A,"Arts, entertainment and recreation",2013,95.575, R
NLD,A,"Arts, entertainment and recreation",2014,91.625, R
NLD,A,"Arts, entertainment and recreation",2015,99.1, R
NLD,A,"Arts, entertainment and recreation",2016,100.0, R
NLD,A,"Arts, entertainment and recreation",2017,98.425, R
NLD,A,"Arts, entertainment and recreation",2018,99.25, R
NLD,A,"Arts, entertainment and recreation",2019,106.6, R
NLD,A,"Arts, entertainment and recreation",2020,96.95, R
NLD,A,"Arts, entertainment and recreation",2021,123.575, R
AUT,A,Manufacturing,2010,587.425,C 
AUT,A,Manufacturing,2011,614.0,C 
AUT,A,Manufacturing,2012,616.6,C 
AUT,A,Manufacturing,2013,612.65,C 
AUT,A,Manufacturing,2014,617.025,C 
AUT,A,Manufacturing,2015,635.55,C 
AUT,A,Manufacturing,2016,644.3,C 
AUT,A,Manufacturing,2017,639.45,C 
AUT,A,Manufacturing,2018,669.75,C 
AUT,A,Manufacturing,2019,661.825,C 
AUT,A,Manufacturing,2020,643.325,C 
AUT,A,Manufacturing,2021,683.2,C 
AUT,A,Manufacturing,2022,708.725,C 
NOR,A,Employees in Services,2010,1828.65, G-U
NOR,A,Employees in Services,2011,1852.6, G-U
NOR,A,Employees in Services,2012,1894.85, G-U
NOR,A,Employees in Services,2013,1901.7, G-U
NOR,A,Employees in Services,2014,1913.2, G-U
NOR,A,Employees in Services,2015,1935.7, G-U
NOR,A,Employees in Services,2016,1950.85, G-U
NOR,A,Employees in Services,2017,1965.65, G-U
NOR,A,Employees in Services,2018,1991.375, G-U
NOR,A,Employees in Services,2019,2013.475, G-U
NOR,A,Employees in Services,2020,2007.75, G-U
NOR,A,Employees in Services,2021,2112.7, G-U
NOR,A,Employees in Services,2022,2157.5, G-U
EST,A,Other service activities,2010,7.325,S
EST,A,Other service activities,2011,7.025,S
EST,A,Other service activities,2012,7.775,S
EST,A,Other service activities,2013,7.35,S
EST,A,Other service activities,2014,6.575,S
EST,A,Other service activities,2015,10.6,S
EST,A,Other service activities,2016,9.3,S
EST,A,Other service activities,2017,8.8,S
EST,A,Other service activities,2018,9.75,S
EST,A,Other service activities,2019,9.075,S
EST,A,Other service activities,2020,12.325,S
EST,A,Other service activities,2021,13.9,S
BEL,A,Transportation and storage,2010,254.075,H
BEL,A,Transportation and storage,2011,259.0,H
BEL,A,Transportation and storage,2012,238.375,H
BEL,A,Transportation and storage,2013,227.15,H
BEL,A,Transportation and storage,2014,234.5,H
BEL,A,Transportation and storage,2015,234.875,H
BEL,A,Transportation and storage,2016,237.475,H
BEL,A,Transportation and storage,2017,243.075,H
